ts_event,open,high,low,close,volume
1225 ,"2,576,000","2,581,000","2,563,000","2,566,000","108,363"
1226 ,"2,560,000","2,560,000","2,560,000","2,560,000","469,463"
1227 ,"2,559,000","2,565,000","2,552,000","2,561,000","50,458"
1228 ,"2,561,000","2,562,000","2,552,000","2,552,000","17,364"
1229 ,"2,552,000","2,553,000","2,541,000","2,542,000","43,241"
1230 ,"2,542,000","2,557,000","2,540,000","2,553,000","25,391"
1231 ,"2,553,000","2,561,000","2,553,000","2,559,000","18,499"
1232 ,"2,559,000","2,559,000","2,552,000","2,553,000","9,720"
1233 ,"2,552,000","2,557,000","2,550,000","2,556,000","12,297"
1234 ,"2,556,000","2,557,000","2,552,000","2,553,000","8,471"
1235 ,"2,552,000","2,553,000","2,549,000","2,550,000","14,804"
1236 ,"2,550,000","2,554,000","2,549,000","2,549,000","12,826"
1237 ,"2,549,000","2,550,000","2,540,000","2,540,000","22,815"
1238 ,"2,541,000","2,541,000","2,532,000","2,532,000","32,317"
1239 ,"2,532,000","2,540,000","2,531,000","2,539,000","16,419"
1240 ,"2,539,000","2,554,000","2,538,000","2,548,000","14,068"
1241 ,"2,548,000","2,549,000","2,543,000","2,544,000","7,960"
1242 ,"2,544,000","2,545,000","2,540,000","2,545,000","9,268"
1243 ,"2,545,000","2,547,000","2,540,000","2,540,000","9,812"
1244 ,"2,540,000","2,546,000","2,540,000","2,545,000","7,166"
1245 ,"2,545,000","2,547,000","2,544,000","2,546,000","7,597"
1246 ,"2,546,000","2,549,000","2,545,000","2,549,000","12,734"
1247 ,"2,549,000","2,557,000","2,548,000","2,555,000","12,217"
1248 ,"2,555,000","2,557,000","2,553,000","2,557,000","12,121"
1249 ,"2,557,000","2,559,000","2,552,000","2,552,000","13,778"
1250 ,"2,552,000","2,553,000","2,548,000","2,552,000","17,649"
1251 ,"2,552,000","2,553,000","2,548,000","2,549,000","20,055"
1252 ,"2,549,000","2,553,000","2,548,000","2,551,000","41,558"
1253 ,"2,455,000","2,481,000","2,386,000","2,402,000","434,695"
1254 ,"2,403,000","2,408,000","2,387,000","2,406,000","224,474"
1255 ,"2,406,000","2,410,000","2,400,000","2,402,000","105,319"
1256 ,"2,401,000","2,403,000","2,391,000","2,391,000","121,654"
1257 ,"2,392,000","2,398,000","2,385,000","2,386,000","158,918"
1258 ,"2,351,000","2,385,000","2,347,000","2,379,000","870,415"
1259 ,"2,379,000","2,386,000","2,345,000","2,346,000","393,285"
1260 ,"2,346,000","2,373,000","2,343,000","2,360,000","297,566"
1261 ,"2,359,000","2,361,000","2,336,000","2,336,000","277,848"
1262 ,"2,336,000","2,337,000","2,310,000","2,322,000","344,415"
1263 ,"2,321,000","2,342,000","2,313,000","2,331,000","212,785"
1264 ,"2,331,000","2,358,000","2,317,000","2,354,000","183,590"
1265 ,"2,354,000","2,368,000","2,342,000","2,366,000","210,635"
1266 ,"2,365,000","2,383,000","2,353,000","2,379,000","195,432"
1267 ,"2,381,000","2,411,000","2,380,000","2,403,000","274,659"
1268 ,"2,404,000","2,416,000","2,390,000","2,407,000","159,133"
1269 ,"2,407,000","2,425,000","2,405,000","2,422,000","162,663"
1270 ,"2,420,000","2,443,000","2,404,000","2,442,000","176,419"
1271 ,"2,441,500","2,448,000","2,419,000","2,424,000","139,533"
1272 ,"2,423,000","2,429,000","2,399,000","2,404,000","109,485"
1273 ,"2,403,000","2,424,000","2,393,000","2,423,000","107,394"
1274 ,"2,422,000","2,429,000","2,403,000","2,403,000","76,769"
1275 ,"2,403,000","2,416,000","2,394,000","2,409,000","84,791"
1276 ,"2,408,000","2,414,000","2,380,000","2,380,000","102,445"
1277 ,"2,380,000","2,394,000","2,380,000","2,387,000","72,333"
1278 ,"2,387,000","2,390,000","2,370,000","2,370,000","94,302"
1279 ,"2,370,000","2,388,000","2,367,000","2,381,000","101,990"
1280 ,"2,381,000","2,381,000","2,360,000","2,363,000","118,959"
1281 ,"2,362,500","2,369,000","2,355,000","2,357,000","104,818"
1282 ,"2,357,000","2,366,000","2,351,000","2,353,000","108,436"
1283 ,"2,353,000","2,353,000","2,335,000","2,338,000","188,483"
1284 ,"2,338,000","2,363,000","2,329,000","2,357,000","163,258"
1285 ,"2,358,000","2,358,000","2,322,000","2,325,000","154,980"
1286 ,"2,325,000","2,334,000","2,320,000","2,328,000","147,510"
1287 ,"2,329,000","2,357,000","2,328,000","2,347,000","130,502"
1288 ,"2,346,000","2,365,000","2,340,000","2,352,000","146,739"
1289 ,"2,352,000","2,353,000","2,330,000","2,333,000","137,008"
1290 ,"2,333,000","2,339,000","2,320,000","2,320,000","163,447"
1291 ,"2,320,000","2,321,000","2,291,000","2,292,000","461,057"
1292 ,"2,291,000","2,308,000","2,285,000","2,291,000","303,007"
1293 ,"2,293,000","2,306,000","2,268,000","2,269,000","400,241"
1294 ,"2,269,000","2,275,000","2,232,000","2,235,000","509,440"
1295 ,"2,235,000","2,241,000","2,197,000","2,229,500","744,508"
1296 ,"2,187,000","2,187,000","2,187,000","2,187,000","1,120,823"
1297 ,"2,197,000","2,209,000","2,167,000","2,189,000","385,216"
1298 ,"2,190,000","2,205,000","2,187,000","2,188,000","130,716"
1299 ,"2,188,000","2,208,000","2,187,000","2,196,000","96,896"
1300 ,"2,196,000","2,198,000","2,180,000","2,180,000","92,194"
1301 ,"2,181,000","2,195,000","2,180,000","2,195,000","53,670"
1302 ,"2,195,000","2,213,000","2,194,000","2,210,000","63,348"
1303 ,"2,210,000","2,224,000","2,209,000","2,210,000","80,717"
1304 ,"2,210,000","2,222,000","2,209,000","2,222,000","40,614"
1305 ,"2,222,000","2,222,000","2,200,000","2,210,000","51,273"
1306 ,"2,209,000","2,217,000","2,193,000","2,216,000","41,826"
1307 ,"2,216,000","2,223,000","2,213,000","2,223,000","34,471"
1308 ,"2,223,000","2,234,000","2,220,000","2,233,000","55,493"
1309 ,"2,233,000","2,245,000","2,231,000","2,244,000","64,191"
1310 ,"2,245,000","2,270,000","2,244,000","2,267,000","127,332"
1311 ,"2,267,000","2,272,000","2,236,000","2,240,000","83,104"
1312 ,"2,240,000","2,255,000","2,239,000","2,250,000","31,073"
1313 ,"2,251,000","2,251,000","2,232,000","2,246,000","28,341"
1314 ,"2,247,000","2,257,000","2,246,000","2,256,000","20,291"
1315 ,"2,256,000","2,257,000","2,245,000","2,246,000","23,629"
1316 ,"2,245,000","2,249,000","2,237,000","2,237,000","23,413"
1317 ,"2,237,000","2,244,000","2,222,000","2,244,000","44,299"
1318 ,"2,243,000","2,244,000","2,225,000","2,226,000","26,831"
1319 ,"2,225,000","2,235,000","2,214,000","2,226,000","52,071"
1320 ,"2,226,000","2,233,000","2,224,000","2,230,000","33,166"
1321 ,"2,230,000","2,230,000","2,220,000","2,220,000","42,692"
1322 ,"2,220,000","2,232,000","2,208,000","2,228,000","100,765"
1323 ,"2,229,000","2,229,000","2,229,000","2,229,000",1
